project_name,calendar_year,treatment_year,season,plot,subplot,species,cover,sampler,notes
TEMPEST,2021,0,fall,F,B4,Symphyotrichum lateriflorus,0.25,RB,
TEMPEST,2021,0,fall,F,B4,Smilex glauca,0.25,RB,
TEMPEST,2021,0,fall,F,B4,Smilex rotundifolia,0.25,RB,
TEMPEST,2021,0,fall,F,B4,Tipularia discolor,0.25,RB,
TEMPEST,2021,0,fall,F,B4,Vitus sp,0.25,RB,
TEMPEST,2021,0,fall,F,B4,Asimina triloba,0.25,RB,
TEMPEST,2021,0,fall,F,B4,Carex sp,0.25,RB,
TEMPEST,2021,0,fall,F,B4,Viola sororia,0.25,RB,
TEMPEST,2021,0,fall,F,B4,Nyssa sylvatica,0.25,RB,
TEMPEST,2021,0,fall,F,B4,Botrychium dissectum,0.25,RB,
TEMPEST,2021,0,fall,F,E7,infrastructure cover,10,RB,
TEMPEST,2021,0,fall,F,E7,Acer rubrum,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Carya cordiformis,0.5,RB,
TEMPEST,2021,0,fall,F,E7,Carya tomentosa,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Fagus grandifolia,4,RB,
TEMPEST,2021,0,fall,F,E7,Liriodendron tulipifera,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Quercus velutina,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Elaeagnus umbellata,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Lindera benzoin,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Botrychium virginianum,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Sceptridium biternatum,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Sanicula canadensis,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Desmodium nudiflorum,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Galium triflorum,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Lonicera japonica,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Maianthemum racemosum,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Mitchella repens,4,RB,
TEMPEST,2021,0,fall,F,E7,Parthenocissus quinquefolia,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Rhus radicans,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Tipularia discolor,0.25,RB,
TEMPEST,2021,0,fall,F,E7,Vitus sp,0.25,RB,
TEMPEST,2021,0,fall,F,G5,infrastructure cover,5,RB,
TEMPEST,2021,0,fall,F,G5,Acer rubrum,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Carya cordiformis,0.5,RB,
TEMPEST,2021,0,fall,F,G5,Carya tomentosa,0.5,RB,
TEMPEST,2021,0,fall,F,G5,Fagus grandifolia,8,RB,
TEMPEST,2021,0,fall,F,G5,Liquidambar styraciflua,0.5,RB,
TEMPEST,2021,0,fall,F,G5,Liriodendron tulipifera,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Quercus velutina,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Elaeagnus umbellata,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Lindera benzoin,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Polystichum acrostichoides,2,RB,
TEMPEST,2021,0,fall,F,G5,Galium circaezans,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Galium triflorum,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Lonicera japonica,0.5,RB,
TEMPEST,2021,0,fall,F,G5,Maianthemum racemosum,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Microstegium vimineum,12,RB,
TEMPEST,2021,0,fall,F,G5,Mitchella repens,40,RB,
TEMPEST,2021,0,fall,F,G5,Parthenocissus quinquefolia,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Rhus radicans,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Vitus sp,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Carex sp,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Rubus phoenicolasius,3,RB,
TEMPEST,2021,0,fall,F,G5,Fragaria virginiana,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Geum canadense,0.25,RB,
TEMPEST,2021,0,fall,F,G5,Carpinus caroliniana,2,RB,
TEMPEST,2021,0,fall,F,G5,Botrychium dissectum,0.25,RB,
TEMPEST,2021,0,fall,F,I7,infrastructure cover,5,RB,
TEMPEST,2021,0,fall,F,I7,canopy tree basal cover,4,RB,
TEMPEST,2021,0,fall,F,I7,Carya cordiformis,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Fagus grandifolia,0.5,RB,
TEMPEST,2021,0,fall,F,I7,Elaeagnus umbellata,0.5,RB,
TEMPEST,2021,0,fall,F,I7,Lindera benzoin,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Botrychium virginianum,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Sanicula canadensis,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Galium triflorum,0.5,RB,
TEMPEST,2021,0,fall,F,I7,Lonicera japonica,0.5,RB,
TEMPEST,2021,0,fall,F,I7,Microstegium vimineum,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Mitchella repens,6,RB,
TEMPEST,2021,0,fall,F,I7,Symphyotrichum lateriflorus,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Vitus sp,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Viola sororia,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Rubus phoenicolasius,0.5,RB,
TEMPEST,2021,0,fall,F,I7,Carpinus caroliniana,0.5,RB,
TEMPEST,2021,0,fall,F,I7,Polygonum virginianum,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Persicaria setacea,0.25,RB,
TEMPEST,2021,0,fall,F,I7,Botrychium dissectum,0.25,RB,
TEMPEST,2021,0,fall,F,D4,infrastructure cover,9,SA,
TEMPEST,2021,0,fall,F,D4,canopy tree basal cover,1,SA,
TEMPEST,2021,0,fall,F,D4,Acer rubrum,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Fagus grandifolia,3,SA,
TEMPEST,2021,0,fall,F,D4,Liquidambar styraciflua,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Liriodendron tulipifera,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Elaeagnus umbellata,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Ilex opaca,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Lindera benzoin,1,SA,
TEMPEST,2021,0,fall,F,D4,Sceptridium biternatum,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Botrychium virginianum,1,SA,
TEMPEST,2021,0,fall,F,D4,Sanicula canadensis,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Galium circaezans,1,SA,
TEMPEST,2021,0,fall,F,D4,Lonicera japonica,1,SA,
TEMPEST,2021,0,fall,F,D4,Mitchella repens,55,SA,
TEMPEST,2021,0,fall,F,D4,Smilex glauca,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Vitus sp,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Geum canadense,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Tipularia discolor,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Carex sp,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Rubus occidentalis,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Viola sororia,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Onoclea sensibilis,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Phryma leptostachya,0.25,SA,
TEMPEST,2021,0,fall,F,D4,Bromus sp,0.5,SA,
TEMPEST,2021,0,fall,F,F2,infrastructure cover,7,SA,
TEMPEST,2021,0,fall,F,F2,canopy tree basal cover,5,SA,
TEMPEST,2021,0,fall,F,F2,Carya cordiformis,2,SA,
TEMPEST,2021,0,fall,F,F2,Fagus grandifolia,2,SA,
TEMPEST,2021,0,fall,F,F2,Liquidambar styraciflua,8,SA,
TEMPEST,2021,0,fall,F,F2,Liriodendron tulipifera,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Quercus falcata,2,SA,
TEMPEST,2021,0,fall,F,F2,Elaeagnus umbellata,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Ilex opaca,2,SA,
TEMPEST,2021,0,fall,F,F2,Lindera benzoin,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Sceptridium biternatum,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Lonicera japonica,20,SA,
TEMPEST,2021,0,fall,F,F2,Maianthemum racemosum,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Microstegium vimineum,60,SA,
TEMPEST,2021,0,fall,F,F2,Mitchella repens,95,SA,
TEMPEST,2021,0,fall,F,F2,Parthenocissus quinquefolia,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Rhus radicans,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Symphyotrichum lateriflorus,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Smilex glauca,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Vitus sp,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Carex sp,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Rosa multiflora,0.25,SA,
TEMPEST,2021,0,fall,F,F2,bare ground,8,SA,
TEMPEST,2021,0,fall,F,F2,robust grass,3,SA,
TEMPEST,2021,0,fall,F,F2,Ulmus rubra,0.25,SA,
TEMPEST,2021,0,fall,F,F2,Botrychium dissectum,0.25,SA,
TEMPEST,2021,0,fall,F,H2,infrastructure cover,9,SA,
TEMPEST,2021,0,fall,F,H2,canopy tree basal cover,3,SA,
TEMPEST,2021,0,fall,F,H2,Carya cordiformis,1,SA,
TEMPEST,2021,0,fall,F,H2,Carya tomentosa,0.25,SA,
TEMPEST,2021,0,fall,F,H2,Fagus grandifolia,10,SA,
TEMPEST,2021,0,fall,F,H2,Liquidambar styraciflua,2,SA,
TEMPEST,2021,0,fall,F,H2,Ilex opaca,4,SA,
TEMPEST,2021,0,fall,F,H2,Lindera benzoin,3,SA,
TEMPEST,2021,0,fall,F,H2,Sceptridium biternatum,0.25,SA,
TEMPEST,2021,0,fall,F,H2,Galium circaezans,0.25,SA,
TEMPEST,2021,0,fall,F,H2,Lonicera japonica,20,SA,
TEMPEST,2021,0,fall,F,H2,Microstegium vimineum,3,SA,
TEMPEST,2021,0,fall,F,H2,Mitchella repens,90,SA,
TEMPEST,2021,0,fall,F,H2,Rhus radicans,0.25,SA,
TEMPEST,2021,0,fall,F,H2,Symphyotrichum lateriflorus,0.25,SA,
TEMPEST,2021,0,fall,F,H2,Smilex glauca,0.25,SA,
TEMPEST,2021,0,fall,F,H2,Vitus sp,0.25,SA,
TEMPEST,2021,0,fall,F,H2,Phryma leptostachya,0.25,SA,
TEMPEST,2021,0,fall,F,H2,Rosa multiflora,25,SA,
TEMPEST,2021,0,fall,F,H2,Rubus phoenicolasius,25,SA,
TEMPEST,2021,0,fall,F,H2,Fragaria virginiana,0.25,SA,
TEMPEST,2021,0,fall,F,H2,Elaeagnus umbellata,2,SA,
TEMPEST,2021,0,fall,F,H2,Circaea canadensis,0.25,SA,
TEMPEST,2021,0,fall,F,H4,infrastructure cover,5,SA,
TEMPEST,2021,0,fall,F,H4,canopy tree basal cover,3,SA,
TEMPEST,2021,0,fall,F,H4,Acer rubrum,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Fagus grandifolia,1,SA,
TEMPEST,2021,0,fall,F,H4,Quercus falcata,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Ilex opaca,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Lindera benzoin,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Sceptridium biternatum,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Sanicula canadensis,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Galium circaezans,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Galium triflorum,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Lonicera japonica,1,SA,
TEMPEST,2021,0,fall,F,H4,Microstegium vimineum,6,SA,
TEMPEST,2021,0,fall,F,H4,Mitchella repens,25,SA,
TEMPEST,2021,0,fall,F,H4,Parthenocissus quinquefolia,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Rhus radicans,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Symphyotrichum lateriflorus,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Smilex glauca,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Vitus sp,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Geum canadense,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Carex sp,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Onoclea sensibilis,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Phryma leptostachya,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Bromus sp,1,SA,
TEMPEST,2021,0,fall,F,H4,Symphyotrichum cordifolium,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Persicaria setacea,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Juniperus virginiana,0.25,SA,
TEMPEST,2021,0,fall,F,H4,Potentilla simplex,0.25,SA,
TEMPEST,2021,0,fall,F,B2,infrastructure cover,5,AY,
TEMPEST,2021,0,fall,F,B2,canopy tree basal cover,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Carya cordiformis,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Carya tomentosa,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Fagus grandifolia,8,AY,
TEMPEST,2021,0,fall,F,B2,Liquidambar styraciflua,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Quercus velutina,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Elaeagnus umbellata,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Ilex opaca,0.5,AY,
TEMPEST,2021,0,fall,F,B2,Lindera benzoin,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Botrychium virginianum,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Onoclea sensibilis,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Sceptridium biternatum,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Botrychium dissectum,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Dioscorea villosa,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Galium circaezans,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Galium triflorum,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Lonicera japonica,6,AY,
TEMPEST,2021,0,fall,F,B2,Maianthemum racemosum,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Microstegium vimineum,4,AY,
TEMPEST,2021,0,fall,F,B2,Mitchella repens,50,AY,
TEMPEST,2021,0,fall,F,B2,Parthenocissus quinquefolia,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Rhus radicans,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Smilex glauca,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Bromus sp,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Nyssa sylvatica,0.25,AY,
TEMPEST,2021,0,fall,F,B2,Carex sp,0.25,AY,
TEMPEST,2021,0,fall,F,E5,infrastructure cover,15,AY,
TEMPEST,2021,0,fall,F,E5,canopy tree basal cover,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Acer rubrum,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Carya cordiformis,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Fagus grandifolia,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Liriodendron tulipifera,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Quercus velutina,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Elaeagnus umbellata,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Ilex opaca,0.5,AY,
TEMPEST,2021,0,fall,F,E5,Lindera benzoin,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Botrychium virginianum,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Onoclea sensibilis,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Sceptridium biternatum,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Sanicula canadensis,0.5,AY,
TEMPEST,2021,0,fall,F,E5,Desmodium nudiflorum,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Galium circaezans,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Galium triflorum,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Lonicera japonica,2,AY,
TEMPEST,2021,0,fall,F,E5,Microstegium vimineum,0.5,AY,
TEMPEST,2021,0,fall,F,E5,Mitchella repens,55,AY,
TEMPEST,2021,0,fall,F,E5,Parthenocissus quinquefolia,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Rhus radicans,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Smilex glauca,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Bromus sp,0.5,AY,
TEMPEST,2021,0,fall,F,E5,Nyssa sylvatica,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Carex sp,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Rubus phoenicolasius,5,AY,
TEMPEST,2021,0,fall,F,E5,Carpinus caroliniana,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Fragaria virginiana,0.5,AY,
TEMPEST,2021,0,fall,F,E5,Viola sororia,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Polygonum virginianum,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Ligustrum obtusifolium,0.25,AY,
TEMPEST,2021,0,fall,F,E5,Lonicera mackii,0.25,AY,
TEMPEST,2021,0,fall,F,G7,infrastructure cover,5,AY,
TEMPEST,2021,0,fall,F,G7,canopy tree basal cover,0.5,AY,
TEMPEST,2021,0,fall,F,G7,Acer rubrum,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Carya cordiformis,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Fagus grandifolia,3,AY,
TEMPEST,2021,0,fall,F,G7,Liriodendron tulipifera,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Ilex opaca,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Lindera benzoin,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Botrychium virginianum,0.5,AY,
TEMPEST,2021,0,fall,F,G7,Sceptridium biternatum,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Sanicula canadensis,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Galium circaezans,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Galium triflorum,0.5,AY,
TEMPEST,2021,0,fall,F,G7,Lonicera japonica,1,AY,
TEMPEST,2021,0,fall,F,G7,Mitchella repens,30,AY,
TEMPEST,2021,0,fall,F,G7,Rhus radicans,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Smilex glauca,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Smilex rotundifolia,0.5,AY,
TEMPEST,2021,0,fall,F,G7,Vitus sp,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Nyssa sylvatica,0.25,AY,
TEMPEST,2021,0,fall,F,G7,Carex sp,0.5,AY,
TEMPEST,2021,0,fall,F,I5,infrastructure cover,10,AY,
TEMPEST,2021,0,fall,F,I5,canopy tree basal cover,1,AY,
TEMPEST,2021,0,fall,F,I5,Acer rubrum,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Fagus grandifolia,0.5,AY,
TEMPEST,2021,0,fall,F,I5,Elaeagnus umbellata,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Lindera benzoin,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Sceptridium biternatum,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Sanicula canadensis,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Desmodium nudiflorum,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Dioscorea villosa,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Galium circaezans,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Lonicera japonica,0.5,AY,
TEMPEST,2021,0,fall,F,I5,Microstegium vimineum,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Mitchella repens,70,AY,
TEMPEST,2021,0,fall,F,I5,Rhus radicans,0.5,AY,
TEMPEST,2021,0,fall,F,I5,Smilex glauca,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Smilex rotundifolia,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Bromus sp,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Nyssa sylvatica,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Fragaria virginiana,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Lonicera mackii,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Hedera helix,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Prunus serotina,0.25,AY,
TEMPEST,2021,0,fall,F,I5,Tilia americana,0.25,AY,
TEMPEST,2021,0,fall,F,additional,Rubus allegheniensis,0,AY,
TEMPEST,2021,0,fall,F,additional,Polystichum acrostichoides,0,AY,
TEMPEST,2021,0,fall,F,additional,Quercus alba,0,AY,
TEMPEST,2021,0,fall,F,additional,Celastrus orbiculatus,0,AY,
TEMPEST,2021,0,fall,F,additional,Solidago curtisii,0,AY,
TEMPEST,2021,0,fall,F,additional,Celtis occidentalis,0,AY,
TEMPEST,2021,0,fall,F,additional,Vaccinium pallidum,0,AY,
TEMPEST,2021,0,fall,F,additional,Viburnum acerifolium,0,AY,
